postcode,easting,northing,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,postcodeDistrict,Unnamed: 0,catsPerHousehold,dogsPerHousehold,pre_1900,1900_1929,1930_1945,1945_1964,1965_1982,1983_1999,2000_present,unknown,latitude,longitude,medianPrice,historicallyFlooded
BS16 3LQ,363164,174857,Unsurveyed/Urban,60.0,River Frome,1610.0,,BS16,258.0,0.310576344,0.35617548,0.0719315789286385,0.2158582674142905,0.1198630033519329,0.1845585641000162,0.1387050634125803,0.1003150213925051,0.1501201659052365,0.0186483354947996,51.471469776805826,-2.531727328682898,486954.5,0
RG6 9LL,473353,173709,,40.0,River Thames,910.0,Wokingham,RG6,2067.0,0.236904822,0.27168743,0.0349238706140237,0.0378250627735627,0.250776360805688,0.1999719528069134,0.1669510919156795,0.2377671113262005,0.0644285343882354,0.0073560153696965,51.45761601298824,-0.9456222471747917,486954.5,0
TR11 3XU,181428,32307,,0.0,,0.0,Cornwall,TR11,2561.0,0.589466305,0.676012352,0.2596205141989022,0.1083911325100982,0.0770899799219655,0.1132455360545421,0.1698860084490751,0.1496539068629161,0.1110100188397645,0.011102903162736,50.1504424161579,-5.060897721853222,486954.5,0
CT6 8LG,616881,168125,Unsurveyed/Urban,10.0,Plenty Brook,0.0,,CT6,469.0,0.682559694,0.782773807,0.1580979898085142,0.0954153648444562,0.1004708622218079,0.1856859545364608,0.1730364540303254,0.13145626731184,0.1492332202473556,0.0066038869992395,51.37074646989739,1.114565352243536,486954.5,0
PO19 3SR,485922,104179,Unsurveyed/Urban,0.0,River Lavant,620.0,Chichester,PO19,2006.0,0.229863698,0.263612521,0.1537832067600443,0.0761688956371526,0.0789345394812491,0.1133791585970647,0.1799014080212147,0.1646075316284436,0.2099681963883651,0.0232570634864655,50.83077904589571,-0.781328255352065,486954.5,0
KT5 8SY,518791,166867,Unsurveyed/Urban,30.0,,380.0,Kingston upon Thames,KT5,1201.0,0.154279654,0.17693115,0.1401257683901563,0.1507473513083677,0.3889379803537626,0.0606814876609153,0.1498342850749249,0.071897828273152,0.0352742708618079,0.0025010280769129,51.3884219559672,-0.29417703364077186,486954.5,0
RG18 9NU,448830,173674,,120.0,,2090.0,West Berkshire,RG18,2046.0,1.09880814,1.260136275,0.1084688056291224,0.0620288169268815,0.049224449230075,0.1735778527407314,0.2294944660980458,0.1819843561855142,0.1704054965443773,0.0248157566452522,51.45994303589196,-1.2985507490601795,486954.5,0
TN22 2BW,546415,124359,Luvisols,60.0,,1140.0,,TN22,2519.0,0.672217812,0.770913519,0.1747644660311683,0.0581334808035981,0.0383940787231971,0.0873372550725993,0.2780876868555808,0.2488643147854155,0.0820152560121838,0.0324034617162568,50.999999992832855,0.08524674980951424,486954.5,0
TQ13 9RU,277671,75138,Histosols,190.0,,0.0,Teignbridge,TQ13,2549.0,0.765850859,0.878293866,0.3579443543687527,0.0791384590521313,0.0462407943565621,0.0917553509427212,0.1425591510531404,0.1564219337503083,0.1134091971429283,0.0125307593334554,50.56315163160145,-3.7285249433391923,486954.5,0
SO16 3JD,441926,116171,Unsurveyed/Urban,0.0,,0.0,Southampton,SO16,2323.0,0.220356674,0.252709666,0.0724227717332472,0.1609882002269218,0.0981040263022562,0.2773264491040393,0.1979566685168144,0.1056875902880821,0.0793935579044469,0.0081207359241917,50.94346076686793,-1.4046178109522023,486954.5,0
RG14 7HP,447469,166537,,80.0,Kennet and Avon Canal,740.0,West Berkshire,RG14,2044.0,0.731637807,0.839057618,0.1384060567604335,0.0473941188105189,0.0385154193789537,0.1402170398361145,0.1979914753535,0.1701846132124259,0.2519009095110142,0.015390367137039,51.3958902072865,-1.3190930146704458,486954.5,0
SL6 5JG,486106,181317,,0.0,,3680.0,Windsor and Maidenhead,SL6,2279.0,0.428118838,0.490975684,0.1217311523087976,0.0993805497911236,0.0512736585531822,0.1842891003727085,0.2964334803890767,0.0953515276740988,0.1241559033510816,0.0273846275599306,51.524213651080984,-0.760257726605756,486954.5,0
KT13 0RG,507663,163164,Unsurveyed/Urban,30.0,,0.0,,KT13,1186.0,0.352362379,0.404096584,0.1081733652132729,0.1514871114317289,0.0627245149740085,0.1477138460442555,0.2044666914543324,0.130088595643946,0.1486585902555737,0.0466872849828819,51.357356009025274,-0.45515863077722996,486954.5,0
SW17 7QL,528062,172940,Unsurveyed/Urban,30.0,River Wandle,0.0,Wandsworth,SW17,2408.0,0.140258552,0.160851456,0.50850352468003,0.2603071889394248,0.0290887599244635,0.0351828566412214,0.0400038587332769,0.0523392536335476,0.0668651446524571,0.0077094127955784,51.44098540030314,-0.15881792672672002,486954.5,0
BS22 7GB,336196,163963,Cambisols,10.0,River Banwell,0.0,,BS22,262.0,0.369162021,0.423362766,0.0422271741241596,0.0441870407702117,0.0600171944849477,0.0969754705980648,0.3738320143959703,0.2753935066668256,0.0945290602780184,0.0128385386818016,51.37112419001503,-2.9179840657944327,486954.5,0
RG45 7AR,485581,169271,Unsurveyed/Urban,60.0,,0.0,Bracknell Forest,RG45,2065.0,0.440389212,0.505047607,0.0827730149653383,0.0890883759424381,0.0215739067214654,0.2752133358380202,0.209415075652341,0.193606278713885,0.1013340676900337,0.026995944476478,51.41600662566079,-0.7707364659847734,486954.5,0
GU4 8JP,500530,146153,,50.0,Littlebrook,300.0,Guildford,GU4,956.0,0.35201083,0.40369342,0.1804082229079264,0.0923518586790469,0.0860091359424778,0.201019588203201,0.1765936255999841,0.164361924632137,0.0857702267865899,0.0134854172486367,51.20575039422327,-0.5623464131798561,486954.5,0
GU51 4FL,481569,155037,,70.0,,160.0,Hart,GU51,960.0,0.501156398,0.574736693,0.0337019857818095,0.1126346115859348,0.0474281127582521,0.1552649744885219,0.2327145682954146,0.1968720092670341,0.214499153286704,0.0068845845363287,51.28863622810493,-0.8316743862303707,486954.5,0
BA7 7NW,363999,132198,,0.0,,0.0,,BA7,136.0,2.268248141,2.601274654,0.2450521246010934,0.0733058969239133,0.056326135312484,0.0957996839449,0.1842598836378806,0.2111351392044369,0.1026262704739057,0.0314948659013857,51.087958019247026,-2.5153936933871823,486954.5,0
BS19 2XS,346115,170403,,0.0,,0.0,North Somerset,BS19,,,,,,,,,,,,51.43005484519351,-2.776485116495515,486954.5,0
SO40 0SG,430311,107932,Planosols,40.0,,1100.0,New Forest,SO40,2335.0,0.287009916,0.329149006,0.0489006999408467,0.1153628403755316,0.0676981813514409,0.167956826500835,0.3258819066929052,0.1862254342195718,0.0721934292834184,0.0157806816354501,50.870100023297546,-1.5706159876028238,486954.5,0
SE16 1WH,536300,179400,,10.0,,680.0,Southwark,SE16,2214.0,0.044937443,0.051535204,0.0497675902680166,0.023058762249471,0.0838226513615453,0.0997949421654764,0.1357303079636934,0.3166132072549811,0.1920564144999961,0.0991561242368199,51.497116002919554,-0.03787184120629965,486954.5,0
BA11 3DQ,377196,148287,Unsurveyed/Urban,0.0,River Frome,880.0,Mendip,BA11,122.0,0.77660139,0.890622801,0.2744624942282496,0.02880035547671,0.0360568703866541,0.1092096896235664,0.2280279896698018,0.1611647482517171,0.1363473736849308,0.0259304786783699,51.23330693147527,-2.3279986591984527,486954.5,0
RG13 1JS,447301,167598,Unsurveyed/Urban,0.0,River Kennet,0.0,,RG13,,,,,,,,,,,,51.40544364164922,-1.3213664738562576,486954.5,0
RG41 3HU,479751,169283,Unsurveyed/Urban,0.0,Emm Brook,350.0,Wokingham,RG41,2063.0,0.529273587,0.606982077,0.0586760377678061,0.0658780110940363,0.0325978867789795,0.2347899045104684,0.2440598327393738,0.1986212285129299,0.1482016733829776,0.0171754252134281,51.416963432669874,-0.8545504037115094,486954.5,0
RG9 1UQ,475501,182564,,0.0,River Thames,1040.0,South Oxfordshire,RG9,2070.0,1.031922289,1.183430176,0.3539779625113796,0.0868561689612369,0.0443954189136575,0.1413115383102209,0.1409994633708657,0.1126647281017252,0.0910323499373419,0.028762369893572,51.536939167457575,-0.912820067082036,486954.5,0
DA5 3DP,549608,173648,,20.0,,1640.0,Bexley,DA5,522.0,0.263839356,0.30257652,0.1281295406269115,0.044187017150693,0.2711078351573419,0.2712091111117917,0.1042755397535853,0.0595888030970027,0.1030020774461057,0.018500075656568,51.44207122315978,0.1512697758243007,486954.5,0
EX13 5TN,329700,97100,,0.0,,770.0,,EX13,772.0,0.709931501,0.814164371,0.2656296584273933,0.0590849203533729,0.0676030384973852,0.1401444483180098,0.1849295270668741,0.1332339421026947,0.1222975768026479,0.0270768884316217,50.76920767928356,-2.9982683594376285,486954.5,0
RG12 1DE,486989,169337,Unsurveyed/Urban,70.0,,1170.0,Bracknell Forest,RG12,2043.0,0.244585074,0.280495305,0.0319528931446908,0.0121523064490536,0.0123981400056177,0.2445458110573393,0.3349395740210024,0.2073591034867175,0.145131391929596,0.0115207799059823,51.41638592200932,-0.750478408851011,486954.5,0
DA3 8NS,558534,165423,Leptosols,90.0,,4840.0,Sevenoaks,DA3,520.0,0.85107518,0.976030909,0.0621685499156292,0.0440428440023435,0.0442763940835076,0.199989279841055,0.4108504125852188,0.1305105189552755,0.098677373715092,0.0094846269018783,51.36574789999823,0.2759246180954313,486954.5,0
RG3 6AL,468091,173994,,70.0,River Thames,0.0,Reading,RG3,,,,,,,,,,,,51.46083456129431,-1.0212910315404395,486954.5,0
TW2 6SS,515400,173200,Unsurveyed/Urban,10.0,,1010.0,Richmond upon Thames,TW2,2626.0,0.233074644,0.267294902,0.1042327961095243,0.2276742004499895,0.3975273364511029,0.0648623661379294,0.1027642055930458,0.0368716235230658,0.0585961184859928,0.0074713532493492,51.44604082615151,-0.3408291470472516,486954.5,0
TA6 4YA,331689,137624,,10.0,Bridgwater and Taunton Canal,3560.0,Sedgemoor,TA6,2473.0,0.546897277,0.627193295,0.1981503799358965,0.0530397360387618,0.0515414639844998,0.1522946696392358,0.1221114616793891,0.1987868334350141,0.201685047869845,0.0223904074173575,51.13379742975704,-2.9776843197907397,486954.5,0
BA14 0EP,385240,156703,Unsurveyed/Urban,50.0,Lambrok Stream,0.0,Wiltshire,BA14,125.0,0.20826038,0.238837382,0.1680116126927888,0.046180643862032,0.0633714919303482,0.1202408744481996,0.2275408424379026,0.1726454281362602,0.1934838898180081,0.0085252166744601,51.309247942174004,-2.213137913993487,486954.5,0
DA15 8AD,546002,172751,Unsurveyed/Urban,0.0,,790.0,,DA15,515.0,0.168704257,0.193473589,0.0713238822712505,0.0623908610626606,0.4685777377004471,0.0669237380476659,0.1648924151554233,0.0978216839961279,0.054835560306461,0.0132341214599633,51.43495138714547,0.09905252987952382,486954.5,0
SW8 1DU,530384,177748,,10.0,River Thames,1780.0,Lambeth,SW8,2426.0,0.182068535,0.208800024,0.3336386121292996,0.0143458577964217,0.1117986320803215,0.1604216460938007,0.1726700809166041,0.0794119881856735,0.1116386604669949,0.0160745223308838,51.48366424086758,-0.12365636107878496,486954.5,0
SW18 1YU,525769,173689,Unsurveyed/Urban,10.0,River Wandle,0.0,Wandsworth,SW18,2409.0,0.093891655,0.107676924,0.3721412948513332,0.2225231142521542,0.0473588514270823,0.0388587976101911,0.1142317891578372,0.0635793979183816,0.1324650380170741,0.008841716765946,51.44822999601658,-0.19152617908328162,486954.5,0
KT15 1YN,505258,164668,Unsurveyed/Urban,20.0,The Bourne,0.0,Runnymede,KT15,1188.0,0.210841348,0.24179729,0.0904624490231359,0.0590054789621796,0.1931837144685847,0.2495070182993989,0.1350996324250539,0.1599315936735254,0.1016502309018919,0.0111598822462294,51.37132496558543,-0.4892408532976722,486954.5,0
BH31 9AD,410557,107663,Gleysols,30.0,Ebblake Stream,380.0,,BH31,197.0,0.793155989,0.909607963,0.01837275772396,0.0238781144626849,0.0180323464051765,0.0558892730113806,0.2480978803183754,0.4457968616333614,0.169264225291842,0.0206685411532189,50.86837551542752,-1.8513487880052624,486954.5,0
PO21 2EH,493327,99837,Unsurveyed/Urban,10.0,,1250.0,Arun,PO21,2009.0,0.402392128,0.461471751,0.0993558473881589,0.140833918709728,0.1114780769990367,0.1202264016608426,0.233652561381036,0.1603059526567674,0.1140037680381234,0.0201434731663067,50.79059882050229,-0.6773132534424501,486954.5,0
EX1 3GH,295587,93264,Arenosols,50.0,Pin Brook,1700.0,,EX1,768.0,0.287597215,0.329822533,0.2102957957350281,0.0571713076827558,0.0719133134784656,0.1140543216951682,0.2114854763895149,0.1006985459242297,0.2186892709431161,0.0156919681517214,50.7295800932484,-3.4807806918499375,486954.5,0
BS12 1EX,363965,190691,Unsurveyed/Urban,0.0,,0.0,,BS12,,,,,,,,,,,,51.613885413949475,-2.521822279470206,486954.5,0
SO3 3BE,446686,114258,Unsurveyed/Urban,0.0,,1800.0,Eastleigh,SO3,,,,,,,,,,,,50.92589470330989,-1.3371152961187873,486954.5,0
SW18 4WZ,525769,173689,,10.0,River Wandle,1070.0,Wandsworth,SW18,2409.0,0.093891655,0.107676924,0.3721412948513332,0.2225231142521542,0.0473588514270823,0.0388587976101911,0.1142317891578372,0.0635793979183816,0.1324650380170741,0.008841716765946,51.44822999601658,-0.19152617908328162,486954.5,0
TN13 9QL,553007,154630,,150.0,,1960.0,Sevenoaks,TN13,2509.0,0.545459741,0.625544698,0.2634432432070187,0.0675794042435653,0.0803002338158582,0.1578132674813866,0.1681062900740059,0.1537261450263557,0.0911962480782858,0.0178351680735236,51.2702858506149,0.19196565705779706,486954.5,0
SO20 6QJ,436699,129340,Luvisols,100.0,,2130.0,Test Valley,SO20,2327.0,0.402786135,0.461923608,0.2487084889513605,0.0563929992085415,0.0527798176336433,0.2178825950567245,0.1244236595830187,0.1126841978322938,0.156609997149769,0.0305182445846484,51.06222996116074,-1.4776856555727875,486954.5,0
SL5 8YY,493767,167833,Podsols,0.0,,0.0,Windsor and Maidenhead,SL5,2278.0,0.415718957,0.476755239,0.1607354472639593,0.0699950827563735,0.0314174278598964,0.2417381853665069,0.1823036672037497,0.113785532588605,0.1609871716535046,0.0390374853074043,51.40178714571176,-0.6534350791432678,486954.5,0
RG1 9RE,471613,170786,Unsurveyed/Urban,0.0,,550.0,Reading,RG1,2041.0,0.204131787,0.234102625,0.2666673595939557,0.0745990062662681,0.0612696952488025,0.0600449293618877,0.0932250050303687,0.1367433623750312,0.2876573970183793,0.0197932451053064,51.4315604010268,-0.9712521709432029,486954.5,0
PO19 4HD,487591,104757,,10.0,River Lavant,0.0,,PO19,2006.0,0.229863698,0.263612521,0.1537832067600443,0.0761688956371526,0.0789345394812491,0.1133791585970647,0.1799014080212147,0.1646075316284436,0.2099681963883651,0.0232570634864655,50.835725663071926,-0.7574974076700881,486954.5,0
TN3 0JA,554287,139177,,0.0,River Grom,1380.0,Tunbridge Wells,TN3,2527.0,0.262288262,0.300797693,0.334491457463768,0.0929608947421363,0.0409668021426692,0.1628073497046083,0.1636350002971661,0.1084921916194858,0.0625428540449304,0.0341034499852354,51.131091971655366,0.20366282368664748,486954.5,0
BS1 9TE,358267,172797,Unsurveyed/Urban,20.0,,0.0,,BS1,252.0,0.302440883,0.346845563,0.1144532095949663,0.0836747125812655,0.0429062307469991,0.1313764311797082,0.0640905395041311,0.1573463602872409,0.3839553421222686,0.0221971739834201,51.45260725378381,-2.6019826974039417,486954.5,0
KT17 1SA,522031,162541,Unsurveyed/Urban,0.0,Hogsmill River,690.0,Epsom and Ewell,KT17,1190.0,0.427542713,0.490314972,0.0837965784921707,0.1214348538816654,0.2317710409686733,0.1376176206747767,0.1763060725017772,0.1215931687524796,0.1140550122080478,0.0134256525204091,51.34885542486354,-0.24911986410233328,486954.5,0
EX6 7HN,281830,86602,Histosols,0.0,,760.0,Teignbridge,EX6,818.0,1.436920812,1.647890996,0.2975680196962504,0.0351912669461284,0.0353265767062218,0.1172313130579966,0.1575698410995367,0.2211432164560943,0.1139653332855619,0.0220044327522096,50.667058194809265,-3.673484951083934,486954.5,0
SW11 3TX,526534,175823,Unsurveyed/Urban,10.0,,650.0,Wandsworth,SW11,2402.0,0.158281064,0.181520051,0.5646683682823465,0.0446549426985812,0.0329784898800298,0.0633090880032636,0.1238319425818527,0.0523964903014858,0.1034882640051543,0.0146724142472858,51.46723797886487,-0.17976069110028126,486954.5,0
BS37 4YN,371389,182380,Unsurveyed/Urban,0.0,River Frome,0.0,,BS37,277.0,0.206063463,0.236317912,0.104074122636628,0.0167590413077527,0.0311945376807781,0.1339963826278826,0.3643525534484923,0.2593488821633212,0.0637784281749432,0.0264960519602016,51.539588115533135,-2.413926853971836,486954.5,0
BH17 7TW,402902,93893,Podsols,30.0,,1750.0,"Bournemouth, Christchurch and Poole",BH17,186.0,0.292597309,0.335556745,0.006255852768152,0.0106142571595853,0.0131483514822879,0.1865772885162959,0.4984475412317972,0.2733000281980166,0.0098903821483802,0.0017662984954844,50.74463591360781,-1.9602354363115244,486954.5,0
SE1 6UB,533378,178838,Unsurveyed/Urban,10.0,,1400.0,Southwark,SE1,2207.0,0.044146882,0.050628572,0.1889019326986313,0.0354877516016428,0.1131022358923201,0.1068875978664788,0.1068198045820465,0.1491913443923626,0.2392821590041381,0.0603271739623795,51.492761970704315,-0.08015233038892611,486954.5,0
TQ13 8PR,274734,88024,,290.0,,990.0,Teignbridge,TQ13,2549.0,0.765850859,0.878293866,0.3579443543687527,0.0791384590521313,0.0462407943565621,0.0917553509427212,0.1425591510531404,0.1564219337503083,0.1134091971429283,0.0125307593334554,50.67835491159855,-3.7743264245853285,486954.5,0
BN12 6JN,511251,103830,,10.0,,1540.0,Worthing,BN12,217.0,0.336153478,0.385507876,0.0188278876850972,0.0235673647047599,0.2214112580438796,0.5023543421728778,0.1567918224807409,0.0390159186554882,0.0339872813983482,0.0040441248588078,50.82333323415475,-0.42190658050021895,486954.5,0
BS37 7BX,372337,184979,,90.0,,110.0,,BS37,277.0,0.206063463,0.236317912,0.104074122636628,0.0167590413077527,0.0311945376807781,0.1339963826278826,0.3643525534484923,0.2593488821633212,0.0637784281749432,0.0264960519602016,51.56300360454494,-2.4004635739738185,486954.5,0
RG24 4EE,462321,153521,Unsurveyed/Urban,0.0,River Loddon,1750.0,Basingstoke and Deane,RG24,2053.0,0.172952689,0.19834578,0.0357247344924473,0.0140952159407374,0.0145564655491574,0.0674536199789938,0.4477433293223413,0.1804908659171337,0.2331989073981327,0.006736861401056,51.27743417452417,-1.1079159052715435,486954.5,0
GU22 7YB,499800,157800,,40.0,Hoe Stream,0.0,Woking,GU22,941.0,0.27017581,0.309843299,0.0553896102142053,0.1306596773897126,0.0925680538476107,0.2340943966374044,0.1351827369821834,0.1894315551293174,0.1493599632485967,0.0133140065509692,51.310573598281174,-0.5695469886162843,486954.5,0
PO33 4DL,456062,90400,,40.0,,610.0,Isle of Wight,PO33,2015.0,0.230106752,0.26389126,0.356641872837658,0.0531100567186661,0.0421461446763013,0.0895442819324133,0.2102584359650776,0.1322211539394183,0.1094731325093019,0.0066049214211632,50.71053868745309,-1.2073631506069533,486954.5,0
DT11 7RQ,388637,106506,Unsurveyed/Urban,0.0,River Stour,1740.0,Dorset,DT11,636.0,1.089455613,1.249410601,0.2717552731304682,0.0328449569999821,0.0236430560340591,0.1373349170610041,0.2141435214101724,0.1724857397717859,0.1163556103043824,0.0314369252881454,50.85795164575046,-2.1628088509674623,486954.5,0
TQ4 5LD,288409,60415,Unsurveyed/Urban,20.0,,960.0,,TQ4,2553.0,0.429565595,0.492634855,0.246545786009571,0.1080316467968989,0.1007412717030294,0.1104484237551394,0.2076208592129483,0.1254429085816075,0.0957489860940885,0.0054201178467167,50.4329489673056,-3.5725764123290324,486954.5,0
TN9 2DR,559635,145833,Unsurveyed/Urban,0.0,,530.0,Tonbridge and Malling,TN9,2544.0,0.227920445,0.261383958,0.1957713209272154,0.0846426018599394,0.2291389053290961,0.1092867202673512,0.1051827403567972,0.1141068802045727,0.1496444704628501,0.0122263605921777,51.18943074030111,0.28298264909439463,486954.5,0
RG4 9RJ,470936,180104,Luvisols,0.0,Berry Brook,5430.0,South Oxfordshire,RG4,2061.0,0.237379503,0.272231805,0.1217092919667951,0.1098497135663398,0.1176302199614478,0.1481050101189018,0.2573314612264737,0.1190420546510233,0.1092323049327319,0.0170999435762863,51.51541497958453,-0.9791212604608243,486954.5,0
SL6 3GS,489271,180741,,30.0,White Brook,0.0,Windsor and Maidenhead,SL6,2279.0,0.428118838,0.490975684,0.1217311523087976,0.0993805497911236,0.0512736585531822,0.1842891003727085,0.2964334803890767,0.0953515276740988,0.1241559033510816,0.0273846275599306,51.5185451114606,-0.7147951425735901,486954.5,0
