postcode,postcodeDistrict,postcodeSector,easting,northing,longitude,latitude,soilType,elevation,nearestWatercourse,distanceToWatercourse,localAuthority,riskLabel,medianPrice,historicallyFlooded
BA11 2NT,BA11,BA11 2,377411,149538,-2.3249986394833706,51.244564170867946,Cambisols,70,River Frome,880.0,Mendip,3,458400.0,0
BA11 2NY,BA11,BA11 2,377199,149624,-2.3280412522556913,51.24532897952056,Cambisols,60,River Frome,1080.0,Mendip,6,458800.0,0
BA11 2PF,BA11,BA11 2,379137,152210,-2.3004286348456144,51.26865612923035,Cambisols,70,River Frome,90.0,Mendip,1,477500.0,0
BA11 2PG,BA11,BA11 2,378444,151903,-2.3103431378761923,51.26586974819571,Cambisols,70,River Frome,850.0,Mendip,1,454800.0,0
BA11 2PL,BA11,BA11 2,381924,150078,-2.260372615051773,51.249581514588705,Planosols,70,River Frome,170.0,Mendip,1,442700.0,0
BA11 2PQ,BA11,BA11 2,378379,151908,-2.311275062410109,51.265912231377804,Cambisols,70,River Frome,910.0,Mendip,1,451700.0,0
BA11 2PU,BA11,BA11 2,382043,150631,-2.2586955565163196,51.25455773848677,Planosols,60,River Frome,1090.0,Mendip,1,470800.0,0
BA11 2PY,BA11,BA11 2,382296,149999,-2.255038803872204,51.248882910801484,Planosols,70,River Frome,500.0,Mendip,1,500100.0,0
BA11 2QA,BA11,BA11 2,383278,150808,-2.2410073393760985,51.25618708812917,Planosols,60,River Frome,180.0,Wiltshire,1,435400.0,0
BA11 2QL,BA11,BA11 2,375578,150894,-2.351351082983239,51.256680977349205,Cambisols,80,Buckland Brook,210.0,Mendip,4,437800.0,0
BA11 2QR,BA11,BA11 2,375321,151194,-2.3550546108567847,51.259367357714055,Cambisols,110,Buckland Brook,410.0,Mendip,1,204400.0,0
BA11 2QS,BA11,BA11 2,375481,151306,-2.3527694380987088,51.26038136056738,Cambisols,110,Buckland Brook,340.0,Mendip,1,479000.0,0
BA11 2QZ,BA11,BA11 2,375308,151230,-2.355243404644991,51.259690491966964,Cambisols,110,Buckland Brook,440.0,Mendip,1,462800.0,0
BA11 2RB,BA11,BA11 2,374020,150764,-2.3736672427417718,51.25544287989445,Cambisols,140,Lydes Water,1460.0,Mendip,1,428500.0,0
BA11 2RG,BA11,BA11 2,373306,151494,-2.383953057705274,51.26197364612716,Leptosols,160,Hardington Brook,1420.0,Mendip,1,456900.0,0
BA11 2RJ,BA11,BA11 2,372068,151352,-2.4016840433689066,51.26063726657137,Cambisols,150,Hardington Brook,2540.0,Mendip,1,440500.0,0
BA11 2RL,BA11,BA11 2,371988,150957,-2.402799451143044,51.257081637558976,Cambisols,130,River Frome,1430.0,Mendip,1,421200.0,0
BA11 2SA,BA11,BA11 2,378326,149033,-2.3118596191511354,51.2400590373193,Leptosols,80,River Frome,480.0,Mendip,2,504100.0,0
BA11 2SE,BA11,BA11 2,378545,148956,-2.3087178925118077,51.23937499667833,Leptosols,80,River Frome,660.0,Mendip,1,208300.0,0
BA11 2SG,BA11,BA11 2,378805,149175,-2.3050065826966732,51.24135395874006,Leptosols,90,River Frome,980.0,Mendip,1,343200.0,0
BA11 2SL,BA11,BA11 2,377658,148979,-2.321425059025638,51.23954757809885,Cambisols,90,River Frome,300.0,Mendip,1,463000.0,0
BA11 2SN,BA11,BA11 2,378858,149288,-2.3042540658294524,51.24237200233001,Leptosols,90,River Frome,1070.0,Mendip,2,266700.0,0
BA11 2SP,BA11,BA11 2,377520,148970,-2.323401262030867,51.23946120333639,Cambisols,90,River Frome,420.0,Mendip,1,248700.0,0
BA11 2SQ,BA11,BA11 2,378922,149184,-2.303331088732901,51.24143924328267,Leptosols,90,River Frome,1090.0,Mendip,1,465700.0,0
BA11 2SR,BA11,BA11 2,377595,149070,-2.322333221055201,51.240363341281935,Cambisols,90,River Frome,410.0,Mendip,1,337600.0,0
BA11 2SS,BA11,BA11 2,377513,149079,-2.323508412887173,51.240441023676524,Cambisols,90,River Frome,480.0,Mendip,1,480300.0,0
BA11 2SW,BA11,BA11 2,378903,149301,-2.3036101961655833,51.242490570106355,Leptosols,90,River Frome,1120.0,Mendip,1,459500.0,0
BA11 2TD,BA11,BA11 2,379048,148866,-2.3015074242909543,51.23858453727938,Arenosols,90,River Frome,1150.0,Mendip,1,202900.0,0
BA11 2TE,BA11,BA11 2,378935,148826,-2.3031236881044768,51.238220683501496,Leptosols,90,River Frome,1030.0,Mendip,1,426900.0,0
BA11 2TN,BA11,BA11 2,378632,149061,-2.307477969637198,51.240322411861136,Leptosols,80,River Frome,770.0,Mendip,1,491600.0,0
BA11 2TY,BA11,BA11 2,378624,149124,-2.3075963483732007,51.24088858978119,Leptosols,80,River Frome,790.0,Mendip,1,419800.0,0
BA11 2TZ,BA11,BA11 2,378668,149177,-2.3069692289197374,51.241366807679846,Leptosols,80,River Frome,850.0,Mendip,1,232500.0,0
BA11 2UA,BA11,BA11 2,378781,149335,-2.3053599167517485,51.24279173905456,Leptosols,90,River Frome,1030.0,Mendip,1,473300.0,0
BA11 2UD,BA11,BA11 2,378722,149434,-2.3062110344816324,51.24367971067599,Cambisols,90,River Frome,1030.0,Mendip,1,499900.0,0
BA11 2UF,BA11,BA11 2,378611,149333,-2.3077951241461268,51.24276737188604,Cambisols,90,River Frome,880.0,Mendip,1,211800.0,0
BA11 2UG,BA11,BA11 2,378619,149392,-2.307684063028649,51.24329818552587,Cambisols,90,River Frome,930.0,Mendip,1,190200.0,0
BA11 2UP,BA11,BA11 2,378888,148963,-2.3038050388749456,51.23945080503646,Leptosols,90,River Frome,1000.0,Mendip,1,289500.0,0
BA11 2UX,BA11,BA11 2,378828,148954,-2.30466396919027,51.23936764362222,Leptosols,80,River Frome,940.0,Mendip,1,460400.0,0
BA11 2UZ,BA11,BA11 2,378853,149016,-2.304309540632697,51.239926063741926,Leptosols,80,River Frome,970.0,Mendip,1,467500.0,0
BA11 2XN,BA11,BA11 2,379420,149123,-2.2961936887461136,51.24090903190048,Leptosols,90,River Frome,1550.0,Mendip,1,457000.0,0
BA11 2XT,BA11,BA11 2,379177,149120,-2.2996744597072447,51.240873189001384,Leptosols,90,River Frome,1310.0,Mendip,1,179500.0,0
BA11 2XY,BA11,BA11 2,379527,149160,-2.294663053254661,51.24124559830858,Cambisols,90,River Frome,1660.0,Mendip,1,392200.0,0
BA11 2YG,BA11,BA11 2,378588,149013,-2.3081053702374725,51.239889149859096,Leptosols,80,River Frome,720.0,Mendip,1,459600.0,0
BA11 2YX,BA11,BA11 2,379450,149650,-2.2957943613971596,51.24564876641687,Leptosols,90,River Frome,870.0,Mendip,1,445400.0,0
BA11 3AJ,BA11,BA11 3,377500,148400,-2.3236517573212296,51.234335126972105,Arenosols,80,River Frome,570.0,Mendip,1,344500.0,0
BA11 3AY,BA11,BA11 3,377141,148052,-2.3287713250222226,51.23119166337984,Unsurveyed/Urban,110,River Frome,1070.0,Mendip,1,135500.0,0
BA11 3BA,BA11,BA11 3,377199,148054,-2.327940787096211,51.23121197901966,Unsurveyed/Urban,100,River Frome,1030.0,Mendip,2,355900.0,0
BA11 3BE,BA11,BA11 3,377066,148175,-2.3298533752916692,51.23229462149632,Unsurveyed/Urban,110,River Frome,1050.0,Mendip,1,342600.0,0
BA11 3BG,BA11,BA11 3,377222,147989,-2.327607231500789,51.2306284396517,Unsurveyed/Urban,100,River Frome,1060.0,Mendip,1,377000.0,0
BA11 3BL,BA11,BA11 3,377153,148117,-2.328603629242644,51.23177660883361,Unsurveyed/Urban,110,River Frome,1020.0,Mendip,1,278100.0,0
BA11 3BU,BA11,BA11 3,377168,148203,-2.3283943078507776,51.23255050095199,Unsurveyed/Urban,100,River Frome,950.0,Mendip,1,387900.0,0
BA11 3BW,BA11,BA11 3,377408,148172,-2.324955002788415,51.23228135849186,Unsurveyed/Urban,90,River Frome,800.0,Mendip,1,328400.0,0
BA11 3BZ,BA11,BA11 3,377450,148148,-2.324351953288955,51.23206722672601,Unsurveyed/Urban,80,River Frome,800.0,Mendip,1,319000.0,0
BA11 3DB,BA11,BA11 3,377420,148250,-2.324788078301083,51.23298319096781,Unsurveyed/Urban,90,River Frome,740.0,Mendip,1,309600.0,0
BA11 3DF,BA11,BA11 3,377284,148255,-2.3267362411593666,51.23302272409136,Unsurveyed/Urban,100,River Frome,830.0,Mendip,1,360800.0,0
BA11 3DH,BA11,BA11 3,377299,148321,-2.326525608976037,51.2336167782025,Unsurveyed/Urban,100,River Frome,770.0,Mendip,1,365900.0,0
BA11 3DJ,BA11,BA11 3,377385,148222,-2.3252875851492063,51.23273002932688,Unsurveyed/Urban,90,River Frome,780.0,Mendip,1,369500.0,0
BA11 3DL,BA11,BA11 3,377336,148197,-2.3259877884524434,51.23250328202503,Unsurveyed/Urban,100,River Frome,830.0,Mendip,1,327600.0,0
BA11 3DY,BA11,BA11 3,377286,148079,-2.326696380675342,51.231440259534594,Unsurveyed/Urban,100,River Frome,950.0,Mendip,1,313500.0,0
BA11 3EF,BA11,BA11 3,376877,148437,-2.3325772602857993,51.23464278728682,Unsurveyed/Urban,110,River Frome,1090.0,Mendip,2,149800.0,0
BA11 3EL,BA11,BA11 3,376576,148745,-2.336908690936611,51.23739989699306,Cambisols,110,Mells River,970.0,Mendip,1,377700.0,0
BA11 3EP,BA11,BA11 3,376987,148403,-2.3309995468513582,51.23434153822089,Unsurveyed/Urban,100,River Frome,1000.0,Mendip,1,359500.0,0
BA11 3ET,BA11,BA11 3,376856,148320,-2.3328704438258034,51.233589900122475,Unsurveyed/Urban,110,River Frome,1150.0,Mendip,1,330900.0,0
BA11 3HA,BA11,BA11 3,377019,148066,-2.3305194898604804,51.23131262272446,Unsurveyed/Urban,110,River Frome,1150.0,Mendip,1,347700.0,0
BA11 3HB,BA11,BA11 3,376991,148107,-2.3309231483008155,51.231680149588094,Unsurveyed/Urban,110,River Frome,1150.0,Mendip,1,342500.0,0
BA11 3HJ,BA11,BA11 3,376546,148156,-2.337299646521389,51.23210253709529,Unsurveyed/Urban,130,River Frome,1330.0,Mendip,1,348800.0,0
BA11 3HP,BA11,BA11 3,376618,148224,-2.3362729158094506,51.232716943566814,Unsurveyed/Urban,130,River Frome,1420.0,Mendip,2,293300.0,0
BA11 3JE,BA11,BA11 3,376460,148189,-2.338533525552751,51.23239570515256,Unsurveyed/Urban,130,River Frome,1310.0,Mendip,1,368200.0,0
BA11 3JU,BA11,BA11 3,374315,147363,-2.369195053728506,51.224875610073084,Leptosols,110,Fordbury Water,970.0,Mendip,1,2015600.0,0
BA11 3LN,BA11,BA11 3,372141,147201,-2.400313569417282,51.223316548172285,Cambisols,150,Fordbury Water,1510.0,Mendip,1,492200.0,0
BA11 3LU,BA11,BA11 3,371350,146020,-2.411545345193608,51.21265807556166,Stagnosols,150,River Frome,2510.0,Mendip,1,330400.0,0
BA11 3LX,BA11,BA11 3,372800,145100,-2.3907171362622393,51.20445691190866,Leptosols,120,River Frome,560.0,Mendip,3,368500.0,0
BA11 3NA,BA11,BA11 3,376572,148530,-2.3369518529940447,51.23546651327331,Arenosols,120,River Frome,1360.0,Mendip,1,349900.0,0
BA11 3NG,BA11,BA11 3,376512,148439,-2.3378052446920776,51.2346457881057,Arenosols,120,River Frome,1560.0,Mendip,1,268600.0,0
BA11 3NW,BA11,BA11 3,375590,149474,-2.3510818128457927,51.24391330822187,Leptosols,80,Mells River,340.0,Mendip,4,336600.0,0
BA11 3NZ,BA11,BA11 3,374443,149229,-2.3674958469746277,51.24165987556165,Leptosols,100,Mells Stream,410.0,Mendip,1,511800.0,0
BA11 3PA,BA11,BA11 3,373710,149052,-2.3779830207600687,51.240034890379036,Leptosols,120,Fordbury Water,1190.0,Mendip,1,333600.0,0
BA11 3PG,BA11,BA11 3,373048,149092,-2.3874688509043267,51.24036353005259,Leptosols,100,Fordbury Water,1290.0,Mendip,3,327000.0,0
BA11 3PH,BA11,BA11 3,373235,148785,-2.38476710954719,51.23761193167921,Leptosols,110,Fordbury Water,940.0,Mendip,1,339600.0,0
BA11 3PL,BA11,BA11 3,373114,149153,-2.386528028395158,51.24091514906252,Leptosols,100,Fordbury Water,1330.0,Mendip,3,314700.0,0
BA11 3PU,BA11,BA11 3,372620,148969,-2.3935903232297986,51.23923708807921,Leptosols,100,Fordbury Water,1400.0,Mendip,3,313500.0,0
BA11 3PX,BA11,BA11 3,372533,148951,-2.3948351437784576,51.239071038541105,Leptosols,100,Fordbury Water,1440.0,Mendip,3,336000.0,0
BA11 3PY,BA11,BA11 3,372307,149231,-2.39809414905733,51.241577727978644,Leptosols,110,Fordbury Water,1800.0,Mendip,1,301000.0,0
BA11 3PZ,BA11,BA11 3,372347,149143,-2.397514326890873,51.2407884116956,Leptosols,110,Fordbury Water,1700.0,Mendip,1,233400.0,0
BA11 3QA,BA11,BA11 3,372423,148908,-2.396407476639497,51.2386790684956,Leptosols,100,Fordbury Water,1480.0,Mendip,1,314200.0,0
BA11 3QB,BA11,BA11 3,371977,148928,-2.4027975667109693,51.2388370774917,Leptosols,110,River Frome,680.0,Mendip,1,316800.0,0
BA11 3QH,BA11,BA11 3,371660,149133,-2.4073545880233915,51.240664639552286,Leptosols,100,Mells Stream,330.0,Mendip,1,363400.0,0
BA11 3RD,BA11,BA11 3,370228,147433,-2.427725596517752,51.22530564822948,Leptosols,160,River Frome,1660.0,Mendip,1,344100.0,0
BA11 3RF,BA11,BA11 3,371781,150474,-2.405727456979537,51.25272843678825,Leptosols,120,River Frome,1110.0,Mendip,1,344700.0,0
BA11 3RP,BA11,BA11 3,369585,151532,-2.4372827954438785,51.2621281724855,Leptosols,130,River Frome,600.0,Mendip,1,351500.0,0
BA11 3RZ,BA11,BA11 3,373257,150097,-2.3845504144509357,51.249410021437136,Cambisols,130,River Frome,1060.0,Mendip,1,347900.0,0
BA11 3SD,BA11,BA11 3,377007,148514,-2.330720251921542,51.23534042981652,Cambisols,90,River Frome,940.0,Mendip,1,233100.0,0
BA11 3SE,BA11,BA11 3,377058,148494,-2.3299884858407047,51.23516265865891,Cambisols,90,River Frome,900.0,Mendip,1,185200.0,0
BA11 3YF,BA11,BA11 3,375980,148348,-2.345418882290535,51.23380528661775,Cambisols,90,Egford Brook,430.0,Mendip,2,373100.0,0
BA11 4AT,BA11,BA11 4,377447,147098,-2.3243284982898453,51.222625780338724,Unsurveyed/Urban,100,River Frome,1770.0,Mendip,1,320500.0,0
BA11 4AY,BA11,BA11 4,377597,147203,-2.3221872186747547,51.22357585111222,Unsurveyed/Urban,100,River Frome,1630.0,Mendip,1,363000.0,0
BA11 4BN,BA11,BA11 4,377347,146964,-2.3257519039243,51.22141690620897,Luvisols,100,River Frome,1920.0,Mendip,1,377600.0,0
BA11 4BP,BA11,BA11 4,377011,146913,-2.3305597301435252,51.220944826699466,Planosols,110,River Frome,1480.0,Mendip,1,143900.0,0
BA11 4BR,BA11,BA11 4,376823,147215,-2.333271258428213,51.2236526921338,Unsurveyed/Urban,110,River Frome,990.0,Mendip,1,316100.0,0
BA11 4BT,BA11,BA11 4,377046,146792,-2.3300507910971424,51.2198582409655,Planosols,110,River Frome,1360.0,Mendip,1,347000.0,0
BA11 4BU,BA11,BA11 4,376979,146811,-2.3310113436848376,51.220026372665465,Planosols,110,River Frome,1420.0,Mendip,1,316000.0,0
BA11 4BW,BA11,BA11 4,377500,146800,-2.3235507817304595,51.21994834105179,Cambisols,100,River Frome,1160.0,Mendip,1,330900.0,0
BA11 4BZ,BA11,BA11 4,377462,146984,-2.324106506182614,51.22160131649667,Cambisols,100,River Frome,1010.0,Mendip,1,336900.0,0
BA11 4DB,BA11,BA11 4,376908,146678,-2.33201933738327,51.21882758856058,Planosols,110,River Frome,1360.0,Mendip,1,356000.0,0
BA11 4DF,BA11,BA11 4,376941,147236,-2.331582917600061,51.22384632170233,Unsurveyed/Urban,110,River Frome,1840.0,Mendip,2,378500.0,0
BA11 4DH,BA11,BA11 4,376906,146491,-2.332035868213143,51.21714605042208,Planosols,110,River Frome,1240.0,Mendip,1,341700.0,0
BA11 4DJ,BA11,BA11 4,376554,146294,-2.3370626678949358,51.215360258366765,Cambisols,110,River Frome,1010.0,Mendip,1,352500.0,0
BA11 4DL,BA11,BA11 4,376521,146254,-2.3375324937141286,51.214999225744435,Cambisols,110,River Frome,1020.0,Mendip,1,343600.0,0
BA11 4DP,BA11,BA11 4,376604,147707,-2.3364395010739583,51.22806764529879,Arenosols,120,River Frome,1010.0,Mendip,1,315600.0,0
BA11 4DR,BA11,BA11 4,376892,147119,-2.3322769943543813,51.22279229666774,Unsurveyed/Urban,110,River Frome,1970.0,Mendip,1,333100.0,0
BA11 4DS,BA11,BA11 4,376651,146536,-2.3356897646278867,51.2175402556804,Cambisols,110,River Frome,930.0,Mendip,1,450600.0,0
BA11 4DZ,BA11,BA11 4,376997,147140,-2.3307748313189394,51.22298538550326,Unsurveyed/Urban,110,River Frome,1900.0,Mendip,1,167700.0,0
BA11 4EF,BA11,BA11 4,377068,147253,-2.329765428852489,51.22400432345037,Unsurveyed/Urban,110,River Frome,1760.0,Mendip,1,362100.0,0
BA11 4EJ,BA11,BA11 4,377041,147363,-2.3301591397209904,51.22499232393021,Unsurveyed/Urban,110,River Frome,1680.0,Mendip,1,136500.0,0
BA11 4ER,BA11,BA11 4,376703,147488,-2.3350074293542282,51.22610252615847,Cambisols,120,River Frome,970.0,Mendip,1,380500.0,0
BA11 4FJ,BA11,BA11 4,377336,147316,-2.3259317810755555,51.22458156178808,Unsurveyed/Urban,100,River Frome,1590.0,Mendip,1,522900.0,0
BA11 4HE,BA11,BA11 4,376730,147266,-2.334606297289359,51.22410746804707,Arenosols,110,River Frome,910.0,Mendip,2,330600.0,0
BA11 4HH,BA11,BA11 4,376580,147528,-2.3367714450269883,51.226457136555226,Cambisols,120,River Frome,880.0,Mendip,1,137100.0,0
BA11 4HJ,BA11,BA11 4,376794,147683,-2.333716978240742,51.22785963961265,Unsurveyed/Urban,120,River Frome,1580.0,Mendip,1,351200.0,0
BA11 4HQ,BA11,BA11 4,376602,147469,-2.336452526357731,51.2259275312136,Cambisols,120,River Frome,870.0,Mendip,1,245000.0,0
BA11 4JA,BA11,BA11 4,376893,148019,-2.3323209973890613,51.230884897815514,Unsurveyed/Urban,120,River Frome,1280.0,Mendip,1,364400.0,0
BA11 4JJ,BA11,BA11 4,376827,147704,-2.3332457571988923,51.22804981352805,Unsurveyed/Urban,120,River Frome,1540.0,Mendip,1,318400.0,0
BA11 4JN,BA11,BA11 4,376908,147617,-2.332080134407451,51.22727083235501,Unsurveyed/Urban,120,River Frome,1550.0,Mendip,1,378200.0,0
BA11 4JQ,BA11,BA11 4,376874,147875,-2.332583769119951,51.22958931541697,Unsurveyed/Urban,120,River Frome,1390.0,Mendip,1,361400.0,0
BA11 4JU,BA11,BA11 4,376949,147356,-2.331476117731386,51.2249256550582,Unsurveyed/Urban,110,River Frome,1730.0,Mendip,1,355700.0,0
BA11 4JX,BA11,BA11 4,376941,147427,-2.3315952677817404,51.22556374361994,Unsurveyed/Urban,110,River Frome,1680.0,Mendip,1,334700.0,0
BA11 4JY,BA11,BA11 4,376882,147533,-2.3324470240538653,51.226514468889334,Unsurveyed/Urban,120,River Frome,1630.0,Mendip,2,322000.0,0
BA11 4LA,BA11,BA11 4,377051,147963,-2.3300545595804087,51.23038776886292,Unsurveyed/Urban,110,River Frome,1200.0,Mendip,1,430600.0,0
BA11 4LF,BA11,BA11 4,376725,147876,-2.334717710895866,51.22959221946563,Unsurveyed/Urban,120,River Frome,1500.0,Mendip,1,483500.0,0
BA11 4NF,BA11,BA11 4,373688,145110,-2.378007527814088,51.204588605389084,Arenosols,130,River Frome,990.0,Mendip,1,234700.0,0
BA11 4NH,BA11,BA11 4,373641,145658,-2.3787207009351654,51.20951389096723,Leptosols,110,Nunney Brook,560.0,Mendip,6,350600.0,0
BA11 4NT,BA11,BA11 4,374868,145179,-2.361122431135115,51.20526241306931,Cambisols,130,Marston Brook,770.0,Mendip,1,335300.0,0
BA11 4NX,BA11,BA11 4,373793,144694,-2.3764740962089443,51.20085289497566,Cambisols,140,River Frome,930.0,Mendip,1,230600.0,0
BA11 4NY,BA11,BA11 4,373844,144813,-2.375752878018502,51.20192525867738,Cambisols,140,River Frome,1000.0,Mendip,1,328300.0,0
BA11 4PB,BA11,BA11 4,376860,147880,-2.332784592138721,51.229633703721746,Unsurveyed/Urban,120,River Frome,1390.0,Mendip,1,333000.0,0
BA11 4PJ,BA11,BA11 4,372435,142795,-2.395763827035257,51.183713423053575,Stagnosols,130,River Frome,110.0,Mendip,1,335500.0,0
BA11 4PL,BA11,BA11 4,371638,143156,-2.407195112774054,51.186920283642735,Cambisols,140,River Frome,390.0,Mendip,1,323100.0,0
BA11 4PW,BA11,BA11 4,370355,143898,-2.425613699576533,51.193526753575625,Leptosols,170,River Frome,1590.0,Mendip,1,357100.0,0
BA11 4PY,BA11,BA11 4,372813,145003,-2.3905236810579504,51.2035853374496,Leptosols,120,River Frome,470.0,Mendip,3,360100.0,0
BA11 4YB,BA11,BA11 4,377200,146700,-2.3278398911559637,51.21903720255089,Planosols,100,River Frome,1200.0,Mendip,1,363400.0,0
BA11 5AE,BA11,BA11 5,377751,146900,-2.31996311523716,51.2208574049311,Cambisols,100,River Frome,770.0,Mendip,1,213500.0,0
BA11 5AG,BA11,BA11 5,377984,146977,-2.3166316274904557,51.22155885096951,Cambisols,100,River Frome,530.0,Mendip,1,329700.0,0
BA11 5AH,BA11,BA11 5,377903,147017,-2.317793933027114,51.22191537502218,Cambisols,90,River Frome,580.0,Mendip,1,358900.0,0
BA11 5AQ,BA11,BA11 5,378067,147027,-2.3154462381021244,51.222011650695215,Cambisols,90,River Frome,430.0,Mendip,1,400000.0,0
BA11 5AR,BA11,BA11 5,378068,146885,-2.315423185491831,51.22073485978481,Cambisols,100,River Frome,520.0,Mendip,1,348800.0,0
BA11 5AS,BA11,BA11 5,378768,147920,-2.305461809417133,51.23006793710221,Stagnosols,70,River Frome,1240.0,Mendip,3,268600.0,0
BA11 5AT,BA11,BA11 5,377809,146925,-2.319134190298662,51.22108446814196,Cambisols,100,River Frome,710.0,Mendip,1,367200.0,0
BA11 5AY,BA11,BA11 5,377778,147053,-2.31958604626038,51.22223420035336,Arenosols,90,River Frome,690.0,Mendip,1,380300.0,0
BA11 5BD,BA11,BA11 5,377501,146583,-2.3235227755941255,51.21799717007074,Cambisols,100,River Frome,950.0,Mendip,1,391500.0,0
BA11 5BQ,BA11,BA11 5,377218,146374,-2.327561347291567,51.216106613488094,Cambisols,100,River Frome,930.0,Mendip,1,334100.0,0
BA11 5BZ,BA11,BA11 5,375907,143643,-2.346146849888884,51.19149604446261,Stagnosols,80,River Frome,160.0,Mendip,1,389800.0,0
BA11 5DB,BA11,BA11 5,375340,145238,-2.3543704194113677,51.205813595029596,Cambisols,130,Marston Brook,670.0,Mendip,1,347700.0,0
BA11 5DG,BA11,BA11 5,374986,143746,-2.3593330840047626,51.19238243701181,Stagnosols,90,River Frome,140.0,Mendip,1,372100.0,0
BA11 5DH,BA11,BA11 5,375083,145136,-2.358041977852046,51.20488523136458,Cambisols,130,Marston Brook,630.0,Mendip,1,397600.0,0
BA11 5DL,BA11,BA11 5,374579,144348,-2.365199967391476,51.19777742801075,Cambisols,110,Marston Brook,790.0,Mendip,1,331800.0,0
BA11 5DW,BA11,BA11 5,374891,143102,-2.360647275981346,51.186587554900356,Stagnosols,110,River Frome,580.0,Mendip,1,396200.0,0
BA11 5EL,BA11,BA11 5,378230,145625,-2.31302667394057,51.209411464529026,Stagnosols,90,River Frome,380.0,Mendip,1,358000.0,0
BA11 5ES,BA11,BA11 5,377597,142454,-2.321889222012855,51.180873882538826,Planosols,90,River Frome,580.0,Mendip,1,363200.0,0
BA11 5EY,BA11,BA11 5,377991,140226,-2.3161154493757294,51.16085545906308,Cambisols,190,River Frome,620.0,Mendip,1,395100.0,0
BA11 5FB,BA11,BA11 5,378827,147298,-2.30457988920313,51.22447726804226,Planosols,70,Rodden Brook,540.0,Mendip,1,383100.0,0
BA11 5FE,BA11,BA11 5,378832,147179,-2.304501223900914,51.223407434756766,Planosols,70,River Frome,410.0,Mendip,1,268800.0,0
BA11 5FF,BA11,BA11 5,378689,147208,-2.306550637381949,51.22366284587157,Planosols,80,River Frome,260.0,Mendip,1,351700.0,0
BA11 5FH,BA11,BA11 5,378557,147051,-2.3084313706787927,51.222246169144874,Planosols,80,River Frome,240.0,Mendip,1,411900.0,0
BA11 5FJ,BA11,BA11 5,378854,147018,-2.304176646274777,51.22196058051307,Planosols,70,River Frome,490.0,Mendip,1,357000.0,0
BA11 5FL,BA11,BA11 5,378782,146956,-2.305203923881587,51.22140040475094,Planosols,70,River Frome,460.0,Mendip,1,298900.0,0
BA11 5FN,BA11,BA11 5,378707,147007,-2.3062808810192936,51.2218561769203,Planosols,80,River Frome,370.0,Mendip,1,401200.0,0
BA11 5FQ,BA11,BA11 5,378834,146956,-2.3044593452897915,51.22140234572894,Planosols,70,River Frome,510.0,Mendip,1,302100.0,0
BA11 5HB,BA11,BA11 5,376023,141974,-2.3443750167507185,51.176493651265744,Stagnosols,90,River Frome,310.0,Mendip,5,379800.0,0
BA11 5HD,BA11,BA11 5,374372,141744,-2.367975800013191,51.174353588462004,Cambisols,120,River Frome,810.0,Mendip,1,357300.0,0
BA11 5HJ,BA11,BA11 5,374913,139808,-2.360101571622654,51.15696956094341,Stagnosols,110,River Frome,240.0,Mendip,5,374600.0,0
